id	region	municipality	settlement	type	population	children	latitude_dms	longitude_dms	latitude_dd	longitude_dd	oktmo	dadata	rosstat	ACME_Index_2000	ALPHA_Index100_2000	BRAVO_VALUE_2000	ACME_Index_2001	ALPHA_Index100_2001	BRAVO_VALUE_2001	ACME_Index_2002	ALPHA_Index100_2002	BRAVO_VALUE_2002	ACME_Index_2003	ALPHA_Index100_2003	BRAVO_VALUE_2003	ACME_Index_2004	ALPHA_Index100_2004	BRAVO_VALUE_2004	ACME_Index_2005	ALPHA_Index100_2005	BRAVO_VALUE_2005	ACME_Index_2006	ALPHA_Index100_2006	BRAVO_VALUE_2006	ACME_Index_2007	ALPHA_Index100_2007	BRAVO_VALUE_2007	ACME_Index_2008	ALPHA_Index100_2008	BRAVO_VALUE_2008	ACME_Index_2009	ALPHA_Index100_2009	BRAVO_VALUE_2009	ACME_Index_2010	ALPHA_Index100_2010	BRAVO_VALUE_2010	ACME_Index_2011	ALPHA_Index100_2011	BRAVO_VALUE_2011	ACME_Index_2012	ALPHA_Index100_2012	BRAVO_VALUE_2012	ACME_Index_2013	ALPHA_Index100_2013	BRAVO_VALUE_2013	ACME_Index_2014	ALPHA_Index100_2014	BRAVO_VALUE_2014	ACME_Index_2015	ALPHA_Index100_2015	BRAVO_VALUE_2015	ACME_Index_2016	ALPHA_Index100_2016	BRAVO_VALUE_2016	ACME_Index_2017	ALPHA_Index100_2017	BRAVO_VALUE_2017	ACME_Index_2018	ALPHA_Index100_2018	BRAVO_VALUE_2018	ACME_Index_2019	ALPHA_Index100_2019	BRAVO_VALUE_2019	ACME_Index_2020	ALPHA_Index100_2020	BRAVO_VALUE_2020	ACME_Index_2021	ALPHA_Index100_2021	BRAVO_VALUE_2021	ECHO_Type_2000	ECHO_Type_2001	ECHO_Type_2002	ECHO_Type_2003	ECHO_Type_2004	ECHO_Type_2005	ECHO_Type_2006	ECHO_Type_2007	ECHO_Type_2008	ECHO_Type_2009	ECHO_Type_2010	ECHO_Type_2011	ECHO_Type_2012	ECHO_Type_2013	ECHO_Type_2014	ECHO_Type_2015	ECHO_Type_2016	ECHO_Type_2017	ECHO_Type_2018	ECHO_Type_2019	ECHO_Type_2020	ECHO_Type_2021
25249	Тульская область	Богородицкий район	Богородицк	г	30772	5687	53.46.12	038.07.21	53.77	38.1225	70608101001	1	0	1.303796141	8.673644346	1567.058911	4.044896563	9.671960646	1563.64852	-0.366500173	6.371547984	1563.476974	1.581181155	6.363118653	1566.084592	1.377086668	4.190955481	1563.751831	1.494757221	7.981431966	1564.003819	0.440681868	7.408151955	1562.820543	1.205488216	8.729447924	1566.198205	NA	8.333887231	1564.432135	2.227947778	10.39119356	1559.937667	2.054215626	9.513159446	1559.86442	-0.004701535	5.739690023	1565.377442	1.089865678	4.599246015	1563.08778	0.439200205	6.925868634	1562.762603	3.798371569	9.192339395	1559.846445	0.827849254	9.567212558	1564.12087	2.849867211	9.790956653	1562.251947	2.156134562	5.791364864	1563.043027	0.741486929	9.068336794	1560.406444	-1.015893363	10.18385147	1565.485298	-2.073861719	9.455113872	1564.105814	2.164310989	7.769134382	1564.172491	2	1	0	1	0	0	1	0	0	1	1	2	1	2	3	2	3	4	3	4	4	4
102655	Нижегородская область	Богородский район	Богородск	г	33931	7844	56.06.07	043.30.49	56.10194444	43.51361111	22607101001	1	0	-1.264012662	93.80520308	82.46843088	NA	93.38488985	80.66086701	-0.953589909	92.38070996	79.50182865	-0.079003729	93.26138261	82.96227548	-0.817892289	90.1825276	80.57380794	-0.145722204	94.07617532	80.56138319	-2.453624961	94.81451177	80.64322801	0.331209808	92.80904499	81.70242825	-1.061808197	94.60200894	81.19554874	-0.851948969	94.54963009	79.00219937	-0.415620982	93.34769463	78.28000828	-1.129462318	91.76631673	80.84907953	-1.889558997	91.35082583	80.79419763	-1.070834342	92.8433987	79.77454343	-0.311563899	94.91879754	78.96894362	-2.569102803	94.69601233	80.79870022	0.585253281	93.17885433	80.78803802	-0.614525494	94.25821145	82.70927596	0.662221023	93.31126299	78.52992496	-1.031210428	94.10230384	83.44367241	-1.571516982	93.75324997	81.23734922	0.345172591	93.52015874	83.55038423	5	4	3	3	2	3	4	5	4	4	3	4	5	4	5	5	5	4	5	4	3	3
79671	Красноярский край	Боготол	Боготол	г	21051	4204	56.12.36	089.31.48	56.21	89.53	4706000001	1	0	2.637673974	40.71016479	7171.638204	2.725350578	50.60385611	7165.115146	-3.237713334	47.58912244	7169.973636	-2.063071753	46.76937995	7165.814487	2.25825933	41.63791019	7166.837385	2.407409227	44.0348444	7167.386374	-1.442095135	49.68082809	7166.844008	0.624956085	43.16844328	7171.049523	0.218957182	44.94782381	7168.58455	-0.819791435	44.78111292	7157.416419	-0.857062086	43.29981826	7163.536864	NA	45.85563348	7167.855091	-4.160474405	39.42078344	7165.737496	1.131253494	45.03426936	7164.417081	1.179504618	47.0366809	7159.707738	0.521344333	44.48821008	7169.295586	4.792655602	43.86822866	7166.510887	5.068088622	44.36047456	7166.4763	0.099055455	47.12026227	7159.229242	-8.998246524	47.59721477	7167.17614	0.052657415	45.99231828	7165.734297	1.515129827	47.65230444	7167.643142	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
130497	Воронежская область	Богучарский район	Богучар	г	11192	2372	49.56.07	040.33.33	49.93527778	40.55916667	20605101001	0	1	-1.410195929	84.97165421	1306.255912	1.644382525	85.04126043	1303.923553	-0.579979678	83.75049708	1302.753331	0.398635434	84.06177863	1306.446797	-2.222164914	82.6921617	1302.891096	0.223581415	84.49674253	1304.271944	-1.287425584	86.18858424	1303.928877	0.203095044	84.45893352	1305.405707	-0.674957162	86.88664394	1304.134074	-0.367370359	86.11555805	1302.601967	-0.426493753	84.282323	1301.413982	-1.359420184	83.71047005	1304.021961	-2.998878124	82.31894629	1304.540859	-0.768000515	85.27885948	1304.040967	0.248355745	85.60830229	1302.232357	-1.984638407	86.25492017	1305.192234	-0.57433161	84.14360892	1305.697038	-0.788864964	85.47872179	1305.556211	-0.289566449	84.47611855	1302.460629	-0.805427696	84.71462808	1306.835435	-1.27082988	84.59242947	1304.206265	0.665797984	85.48727323	1305.07652	1	0	1	2	2	1	0	0	1	2	1	1	0	0	0	1	1	0	1	1	1	1
69091	Иркутская область	Бодайбинский район	Бодайбо	г	11931	3325	57.51.07	114.11.56	57.85194444	114.1988889	25602101001	0	1	1.400687449	24.27025306	6231.004225	4.547372466	25.22439062	6228.504049	-0.16545711	23.48843362	6229.355753	0.785278625	22.37257931	6232.152054	1.013985468	18.61481678	6229.340631	3.261592987	23.43906534	6229.352813	0.445773291	23.9333976	6227.96188	1.181401381	23.78355545	6231.605342	1.09576201	24.77269608	6230.748401	1.801215028	25.15495556	6225.258053	2.070853803	25.41041528	6226.101091	0.363934823	21.52804308	6230.40718	1.722664991	20.93582964	6229.213575	0.752893555	22.23357574	6228.776686	3.332096532	24.57702653	6225.322593	1.210132717	24.6705796	6229.494957	3.66073436	25.78626852	6228.523809	2.476660013	21.6535749	6230.266357	1.825665266	24.35010208	6226.483954	-0.39631328	24.78118617	6231.146416	-0.944751095	24.63492644	6229.748479	4.13031523	23.36770556	6230.126054	3	2	2	3	2	3	3	2	1	0	1	2	2	3	4	3	2	2	2	3	2	3
145527	Ленинградская область	Бокситогорский муниципальный район	Бокситогорск	г	15277	2992	59.28.25	033.50.52	59.47361111	33.84777778	41603101	1	0	2.071883537	2.989889446	8257.569969	2.699122451	13.85167511	8250.58279	-1.768220051	10.46082087	8255.389049	-1.516423329	10.30270443	8251.249576	2.488944223	4.230815258	8252.018047	3.139082727	7.036363929	8253.971114	-2.00680151	11.19575794	8252.340822	2.228184583	5.502321504	8257.749244	0.102784179	6.720083753	8254.650099	-1.435592615	7.820561739	8243.391554	-0.500762405	5.835813197	8249.581829	-3.261196345	8.594907307	8252.962202	-3.315073884	1.902766992	8250.720831	0.661061918	8.363322896	8249.434094	3.141552723	9.744724108	8244.954649	0.247710768	8.622392562	8255.011647	4.417047979	6.977001595	8251.275666	4.191816456	8.406486058	8251.430355	0.167954947	10.2825881	8243.452774	-8.483748408	10.28625424	NA	-0.028119549	8.974902226	8251.449092	1.235192411	10.91041254	8251.867437	4	4	3	3	3	2	1	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0
151531	Тверская область	Бологовский район	Бологое	г	21425	4598	57.53.08	034.03.14	57.88555556	34.05388889	28608101001	1	0	0.334003419	4.760725756	5987.952152	3.649654353	4.340412522	5986.144588	0.644426171	3.336232633	5984.98555	1.519012352	4.216905286	5988.445997	0.780123792	1.138050275	5986.057529	1.452293876	5.031697995	5986.045105	-0.855608881	5.770034445	5986.126949	1.929225888	3.764567663	5987.18615	0.536207884	5.557531612	5986.67927	0.746067112	5.505152763	5984.485921	1.182395098	4.303217306	5983.76373	0.468553763	2.721839402	5986.332801	-0.291542917	2.306348508	5986.277919	0.527181738	3.798921371	5985.258265	1.286452181	5.874320214	5984.452665	-0.971086722	5.65153501	5986.282422	2.183269362	4.134377004	5986.271759	0.983490587	5.213734127	NA	2.260237103	4.266785665	5984.013646	0.566805652	5.057826518	5988.927394	0.026499098	4.708772649	5986.721071	1.943188671	4.47568141	5989.034106	1	2	3	4	5	5	4	5	5	4	3	4	3	3	4	5	5	5	4	5	4	5
74475	Новосибирская область	Болотнинский район	Болотное	г	15771	4031	55.40.10	084.23.27	55.66944444	84.39083333	50606101001	0	1	-0.924340996	54.78403838	6425.823358	3.206623422	61.11879067	6419.39784	-3.276258005	56.12679883	6425.562957	-1.659754326	58.50365788	6420.229642	1.167315956	52.83055858	6421.250655	NA	57.27085225	6421.120892	-1.865586616	NA	6421.577446	1.179104639	56.74025599	6424.090983	-0.069727542	57.49596207	6423.680459	-0.324257036	58.6480688	6413.827997	-1.545524406	57.3804019	6418.833917	-4.94532806	57.6995078	6423.258786	-1.733601886	53.12815458	6419.495924	0.557712059	58.92698668	6417.824836	3.494565564	60.14872826	6414.09284	-0.409582396	56.6660451	6423.869947	1.004090549	57.89882466	6420.444165	1.756329448	58.29789722	6419.896866	0.806020608	60.03896277	6416.532953	-5.963653631	58.07797807	6420.682563	-2.814235111	59.69745758	6421.519294	1.796336121	60.44985999	6420.497775	5	5	4	5	5	4	4	5	5	4	5	5	5	4	4	5	4	5	4	4	3	2
6078	Орловская область	Болховский	Болхов	г	11037	2548	53.26.56	036.00.08	53.44888889	36.00222222	54604101001	0	1	-0.475253963	68.09440531	3740.634646	2.353554288	76.36133223	3732.05072	-4.455010056	72.75715087	3737.789009	-0.839836722	73.77383894	3733.455739	1.180312646	66.7391853	3733.488858	1.078577644	71.71523625	3736.428134	-4.260145101	73.79533629	3734.787058	1.096740087	NA	3739.320281	-1.185095566	72.16481298	3736.321121	-2.033202104	72.55524457	3726.342099	-1.443315757	70.67230383	3731.701941	-4.785762472	71.8884117	3734.639904	-3.597798263	65.78361028	3732.19103	0.366208601	71.91845188	3732.073648	NA	74.17361933	3726.567276	0.064899558	71.99893755	3735.718077	3.488755295	70.20373148	3732.892497	2.66771589	71.64359138	3733.731724	-0.824782585	72.837979	3727.077369	-7.951715905	73.4913985	3735.427386	-2.151138963	72.80648212	3734.769069	0.468158746	75.01080987	3734.215848	3	2	2	2	3	3	2	2	3	4	4	3	2	1	0	1	2	3	3	4	5	5
26239	Приморский край	Большой Камень	Большой Камень	г	37918	7666	43.06.40	132.20.53	43.11111111	132.3480556	5706000001	0	1	0.916702713	74.87851271	7958.980862	3.392967742	75.1803843	7953.982755	0.217089821	72.68201504	7957.023683	3.034840333	71.77306821	7955.604137	2.709277413	68.85394207	7954.210704	2.929748223	73.55784824	7955.54991	0.155704031	72.99060778	7954.699176	1.02353022	73.87425122	7957.772513	2.141684461	74.11125128	7955.641269	2.447920904	75.42371224	7951.097173	1.690884203	74.91173561	7951.047673	-0.930282884	71.73760789	7956.358707	2.060139145	70.54445834	7954.13399	1.16571617	71.90819501	7953.832509	4.066772434	74.37403221	7952.113043	2.556970744	75.13414624	7956.322788	3.690455738	76.19100264	7953.054221	3.375364228	71.99303359	7954.257074	0.860456393	74.90228596	7951.342448	-1.098080699	76.3229512	7957.584661	-1.383776539	74.54630512	7955.483642	2.243111586	74.02038023	7955.92808	2	3	3	4	4	5	5	5	5	4	3	4	5	4	3	4	5	4	3	4	4	3
22681	Нижегородская область	Бор	Бор	г	57917	12103	56.21.23	044.03.52	56.35638889	44.06444444	22712000001	0	1	0.95565018	81.95255268	4453.818288	3.43191521	82.25442426	4448.82018	0.256037289	79.75605501	4451.861109	3.073787801	78.84710817	4450.441562	2.748224881	75.92798203	4449.04813	2.96869569	80.63188821	4450.387336	0.194651499	80.06464774	4449.536602	1.062477687	80.94829119	4452.609939	2.180631929	81.18529125	4450.478694	2.486868371	82.49775221	4445.934599	1.729831671	81.98577557	4445.885098	-0.891335416	78.81164786	4451.196133	2.099086613	77.61849831	4448.971416	1.204663638	78.98223497	4448.669934	4.105719902	81.44807217	4446.950468	2.595918211	82.2081862	4451.160214	3.729403206	83.26504261	4447.891646	3.414311696	79.06707355	4449.0945	0.89940386	81.97632593	4446.179873	-1.059133231	83.39699116	4452.422087	-1.344829072	81.62034508	4450.321068	2.282059054	81.09442019	4450.765506	1	2	3	2	1	2	1	0	1	1	1	0	1	1	2	1	2	3	3	4	5	5
136715	Забайкальский край	Борзинский район	Борзя	г	23169	6336	50.23.15	116.31.25	50.3875	116.5236111	76609101001	0	1	-0.863794141	31.08992062	9428.330927	5.356536331	33.94751397	9421.672848	0.32099691	30.0045958	9426.810591	1.742986077	32.44986708	9422.691379	3.968917799	26.85640573	9424.578739	3.6386986	29.58907712	9423.781022	1.202999588	30.23462136	9423.274546	2.776332025	31.9458562	9426.632414	2.027520835	32.33637995	NA	2.033843942	34.2148431	9416.782874	2.080464834	32.80040646	9422.615741	-3.442866468	29.76130394	9425.426169	1.397258583	26.42849335	9420.739147	4.46619382	32.1766436	9420.220947	4.707334166	32.00880811	9417.731558	1.774040067	31.79721626	9424.442193	3.504097071	32.81547232	9421.781105	4.825097449	30.78314386	9422.527381	3.747767912	33.29482245	9419.589357	-3.340042371	33.36579242	9423.011992	1.297719059	33.65502259	9424.007711	1.009278369	34.7684316	9423.491679	2	2	3	3	3	4	3	2	3	2	3	4	5	5	4	4	4	3	3	4	3	3
116457	Воронежская область	Борисоглебский район	Борисоглебск	г	60878	10721	51.22.04	042.04.30	51.36777778	42.075	20710000001	0	1	0.503621481	2.935613373	7615.386959	3.819272415	2.515300138	7613.579395	0.814044233	1.511120249	7612.420357	1.688630413	2.391792902	7615.880804	0.949741854	-0.687062108	7613.492336	1.621911938	3.206585611	7613.479912	-0.685990819	3.944922061	7613.561756	2.09884395	1.939455279	7614.620957	0.705825945	3.732419228	7614.114077	0.915685174	3.680040379	7611.920728	1.35201316	2.478104922	7611.198537	0.638171824	0.896727018	7613.767608	-0.121924855	0.481236124	7613.712726	0.6967998	1.973808987	7612.693072	1.456070243	4.04920783	7611.887472	-0.801468661	3.826422626	7613.717229	2.352887423	2.30926462	7613.706566	1.153108648	3.388621743	7615.627804	2.429855165	2.441673281	7611.448453	0.736423714	3.232714134	7616.362201	0.19611716	2.883660266	7614.155878	2.112806733	2.650569027	7616.468913	3	4	4	5	5	4	5	4	4	4	5	5	5	5	4	3	4	3	4	4	5	5
24274	Новгородская область	Боровичский муниципальный район	Боровичи	г	50144	10486	58.23.18	033.54.50	58.38833333	33.91388889	49606101001	0	1	-0.490410192	87.71123395	9631.406064	3.640554226	94.04598623	9624.980546	-2.842327201	89.05399439	9631.145662	-1.225823522	91.43085345	9625.812348	1.60124676	85.75775414	9626.833361	1.741115316	90.19804781	9626.703597	-1.431655812	91.69977772	9627.160151	1.613035443	89.66745155	9629.673689	0.364203262	90.42315764	9629.263164	NA	91.57526436	9619.410702	-1.111593602	90.30759746	9624.416622	-4.511397256	90.62670336	9628.841492	-1.299671082	86.05535015	9625.078629	0.991642863	91.85418224	9623.407542	3.928496368	93.07592382	9619.675546	0.024348408	89.59324067	9629.452653	1.438021353	90.82602023	9626.02687	2.190260252	91.22509279	9625.479572	1.239951412	92.96615834	9622.115658	-5.529722827	91.00517364	9626.265269	-2.380304307	92.62465314	9627.102	2.230266925	93.37705555	9626.080481	3	2	3	4	4	5	5	5	4	5	4	4	5	5	5	5	5	4	5	5	5	4
50859	Калужская область	Боровский	Боровск	г	11238	2237	55.12.27	036.29.01	55.2075	36.48361111	29606101001	0	1	0.567568648	NA	447.6643371	3.30866907	46.14498728	444.2539459	-1.102727666	42.84457462	444.0824001	0.844953663	42.83614529	446.690018	0.640859175	40.66398212	444.3572577	0.758529728	44.4544586	444.6092453	-0.295545624	43.88117859	443.4259692	0.469260723	45.20247456	446.8036316	-0.133055498	44.80691387	445.0375614	1.491720285	46.8642202	440.5430936	1.317988133	45.98618608	440.4698463	NA	42.21271666	445.982868	0.353638185	41.07227265	443.6932062	-0.297027288	43.39889527	443.3680292	3.062144076	45.66536603	440.4518715	0.091621761	46.0402392	444.7262958	2.113639718	46.26398329	442.8573736	1.419907069	42.2643915	443.6484536	0.005259436	45.54136343	441.0118704	-1.752120856	46.65687811	446.0907239	-2.810089212	45.92814051	444.7112405	1.428083497	44.24216102	444.7779177	1	2	2	3	2	1	1	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0
24050	Красноярский край	Бородино	Бородино	г	17416	3543	55.54.20	094.54.08	55.90555556	94.90222222	4707000001	0	1	-3.9578392	70.21256442	8681.465874	2.455269285	71.95772621	8676.224274	-2.431382097	68.73424379	8681.257002	1.15050428	69.01849964	8677.482709	1.502125776	65.58218226	8678.323674	1.023583384	68.9459745	8678.452324	-1.542888498	69.43829353	8677.230677	-0.941891356	70.35641677	8680.087968	-0.245019282	70.27906504	8678.348137	0.676005909	72.47658139	8671.985277	-1.039096532	71.33063054	8675.263254	-4.705618211	68.54356782	8678.723707	-0.788507469	65.71004687	8674.721916	-0.840854654	68.54147975	8675.060488	0.973483721	71.06253366	8672.548459	0.585009809	70.1449793	8679.636053	0.562490269	70.66666245	8677.073434	1.236922985	66.77834735	8675.948119	0.532722704	70.93169381	8674.81787	-4.907459674	71.56526034	8678.186753	-2.842152618	71.03615666	8677.670596	NA	72.72831156	8679.29238	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0	0	1	1	2	2	2	3
99130	Иркутская область	Братск	Братск	г	227467	48559	56.09.05	101.38.03	56.15138889	101.6341667	25714000001	0	1	1.700209422	44.61409762	8632.874409	2.779282611	46.14499456	8631.449347	2.53268654	44.69927107	8631.321038	2.241194006	45.57287239	8633.313214	-0.906274191	44.31084498	8630.590203	2.855038128	45.39748159	8631.96125	0.757027208	45.95381914	8630.91764	3.146084362	44.59671743	8632.283531	2.838844292	45.95509086	8631.12413	1.681800912	45.98962331	8631.567341	2.038659417	44.97883477	8629.395596	1.516099392	43.15829127	8631.032728	0.1691931	43.86014964	8632.277212	2.046370141	46.10957798	8631.863242	3.228654601	45.48495847	8630.981888	0.194147638	45.20811686	8632.724387	1.541023025	44.77738278	8632.389882	1.03410355	45.26212137	8631.658202	2.49620108	44.28461162	8630.747197	2.306390874	44.63708452	8633.687526	2.983597117	44.41714063	8630.328977	1.509714438	45.73463787	8633.301146	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	2	2	1	1	2	3	3
89798	Московская область	Бронницы	Бронницы	г	22800	4791	55.25.32	038.15.51	55.42555556	38.26416667	46705000001	0	1	1.467127695	3.59297078	8550.674172	3.209295234	3.170748557	8547.824984	0.382683479	1.81547834	8547.826336	1.990506737	2.608995541	8551.539958	0.181354417	-1.227157565	8548.473642	1.578232885	2.695602233	8548.102964	0.279187742	2.898908775	8547.247711	3.246943877	3.057986149	8549.184173	0.84366312	4.593659324	8549.416648	1.006981981	4.3143745	8546.14613	1.625857114	3.283902638	8545.51887	0.171017989	1.343520141	8548.81657	0.538661991	1.325226892	8548.345134	0.749542174	0.778427373	8548.061892	1.529041092	3.904307174	8546.768859	1.115547555	3.843313269	8548.837627	2.208138095	3.006605039	8549.270199	1.728363874	3.184269012	8549.203808	2.120752335	1.902374927	8545.506944	1.235870659	3.679666086	8550.988206	0.034604697	2.889762236	8548.654388	2.05061551	1.961426774	8550.704024	3	4	5	5	5	5	5	5	5	5	5	4	5	5	4	5	5	5	4	3	3	4
150355	Брянская область	Город Брянск	Брянск	г	404793	75865	53.14.34	034.22.00	53.24277778	34.36666667	15701000001	0	1	3.224496702	90.54158004	9886.500645	3.312173306	100.4352714	9879.977587	-2.650890605	97.42053768	9884.836077	-1.476249024	96.60079519	9880.676929	2.845082059	91.46932544	9881.699826	2.994231956	93.86625965	9882.248815	-0.855272407	NA	9881.706449	1.211778813	92.99985852	9885.911964	0.80577991	94.77923906	9883.446992	-0.232968706	94.61252817	9872.278861	-0.270239358	93.13123351	9878.399305	-2.641593953	95.68704873	9882.717532	-3.573651676	89.25219869	9880.599937	1.718076222	94.86568461	9879.279522	1.766327346	96.86809615	9874.570179	1.108167061	94.31962533	9884.158028	5.379478331	93.6996439	9881.373328	5.654911351	94.19188981	9881.338741	0.685878184	96.95167751	9874.091683	-8.411423795	97.42863002	9882.038582	0.639480144	95.82373353	9880.596738	2.101952556	97.48371968	9882.505583	3	4	5	5	5	5	5	4	4	4	5	5	4	4	5	4	3	3	3	3	2	3
132620	Республика Татарстан	Бугульминский район	Бугульма	г	85950	18395	54.32.11	052.47.22	54.53638889	52.78944444	92617101001	0	1	-1.423395024	86.31949307	8899.557742	NA	88.06465486	8894.316142	0.103062079	84.84117245	8899.34887	3.684948457	85.12542829	8895.574577	4.036569953	81.68911091	8896.415542	3.558027561	85.05290316	8896.544192	0.991555679	85.54522218	8895.322546	1.59255282	86.46334542	8898.179836	2.289424895	86.38599369	8896.440005	3.210450085	88.58351004	8890.077145	1.495347644	87.43755919	8893.355122	-2.171174035	84.65049648	8896.815575	1.745936708	81.81697552	8892.813784	1.693589522	84.6484084	8893.152356	3.507927898	87.16946231	8890.640327	3.119453986	86.25190795	8897.727921	3.096934445	86.77359111	8895.165302	3.771367161	82.885276	8894.039987	3.067166881	87.03862246	8892.909739	-2.373015497	87.67218899	8896.278621	-0.307708442	87.14308531	8895.762464	1.515245607	88.83524021	8897.384248	5	4	3	3	3	3	4	3	3	4	3	4	4	3	4	5	5	5	4	4	3	3
2500	Оренбургская область	Бугуруслан	Бугуруслан	г	48669	10696	53.39.08	052.25.57	53.65222222	52.4325	53708000001	0	1	-1.971631748	32.93517059	3305.661561	2.25626562	33.40691583	3300.422913	-1.482872376	30.41621458	3303.682457	2.141534413	30.44030797	3300.80716	0.289435521	27.0940311	3300.676632	1.638481036	31.80931982	3300.824406	-1.601555003	30.83837889	3301.74104	-1.345065713	31.67363785	3303.677079	-0.317077656	32.22638244	3301.291464	0.810497491	34.37373287	3297.029669	-0.153490328	33.03110403	3297.539319	-3.07146994	29.8208289	3302.993725	0.537260591	28.46019936	3298.497732	-1.047231602	30.94211256	3299.214854	2.062173119	32.82211896	3296.847128	1.352100672	33.38112796	3303.375319	1.527676521	33.12843125	3300.119133	1.459218574	29.76222317	3299.989085	-0.032159976	32.89294182	3297.614462	-4.17198377	33.4252708	3302.097903	-2.818444254	33.13450628	3301.441428	-0.268463793	33.51616683	3302.424837	5	4	3	2	3	2	2	3	2	3	2	1	0	1	1	1	1	0	1	1	0	0
117032	Ставропольский край	Будённовский район	Буденновск	г	63338	14465	44.46.54	044.09.54	44.78166667	44.165	7612101001	0	1	1.354273692	21.5904781	8426.258975	3.161214639	31.26876311	8418.890066	-1.995081548	28.35039177	8423.083622	-0.193345336	29.18087123	8419.715829	2.583137576	21.43441179	8421.343416	2.656394289	26.54113042	8422.677737	-1.447341696	28.97623614	8420.880355	1.988826241	24.59426084	8425.273186	0.769755648	25.69224491	8423.914402	-0.951736803	26.7871323	8412.341687	-0.491302461	25.73435896	8417.675201	-3.779878228	27.57756899	8421.85151	-1.992013278	20.45192602	8419.531097	0.80837701	26.90816073	8417.976657	4.495107638	28.554497	8413.902315	0.800099885	27.37111937	8423.405333	5.005479483	25.16615591	8420.308637	4.442348377	27.57240986	8420.942214	0.904443604	27.94315032	8411.906639	NA	28.75630465	8421.539418	-0.163428522	27.71865013	8420.892909	1.880658006	29.74414089	8420.300871	3	4	5	4	4	3	2	1	2	3	3	2	3	4	5	5	5	5	4	4	4	5
48339	Оренбургская область	Бузулук	Бузулук	г	86050	20539	52.47.17	052.15.45	52.78805556	52.2625	53712000001	0	1	-0.298674548	85.20093451	116.8603569	5.521966508	87.02050686	111.4333706	0.265497577	83.60792687	116.9654734	3.106774956	84.51454443	114.0456027	3.981976509	80.08099119	114.5726502	4.284351554	83.23490104	114.5087312	2.33822196	83.81259778	113.9327449	4.044979953	86.02632977	116.9979442	3.342391155	85.84634573	114.3839901	2.791833767	87.79463827	107.0031007	2.371141324	86.28437371	111.5437187	-2.556348147	83.59517545	114.5721303	1.90302168	80.35957606	110.9859406	3.97295024	84.97828807	109.6620701	4.098885186	86.05210062	107.7370927	NA	85.34619333	115.5883669	4.377832198	86.5199706	113.3640112	4.775195755	83.47936314	112.0600692	4.585973685	86.3866718	110.2960251	-2.78852671	85.89035682	114.038585	0.722639381	86.8063906	114.0369771	2.060944683	87.57335919	114.910492	0	1	1	2	3	3	2	2	1	2	1	0	0	0	0	1	1	1	1	0	1	0
138956	Республика Татарстан	Буинский район	Буинск	г	44596	8986	54.57.51	048.17.25	54.96416667	48.29027778	92618101001	0	1	-1.757258127	26.2899502	9157.731569	1.14676797	26.80459108	9154.568216	-3.506470077	23.98595163	9156.017039	-1.649064128	25.40826871	9158.442187	-2.715980516	20.41819512	9155.450945	0.156402411	25.21119322	9155.314488	-1.521178601	26.05740564	9155.235119	0.23695483	25.59060856	9156.361962	-1.135311748	27.16684666	9156.690422	-1.802702772	26.86774921	9152.740467	-0.598059697	26.40122818	9152.595726	-2.346600023	23.75390392	9155.878574	-1.825432067	23.00468023	9156.086505	-1.884647113	23.53230815	9155.563102	0.864854354	26.21025771	9152.621985	-1.599318057	26.58353128	9156.503258	0.444375087	26.27713223	9155.492873	-0.898561334	24.70910591	9156.920608	-0.959373516	25.18343239	9152.415843	-3.336976883	27.11314486	9158.128912	-3.520767443	24.78041284	9155.926775	-0.533229634	24.60048109	9158.294632	1	1	2	3	4	5	4	5	5	5	5	4	4	3	4	3	4	5	5	5	5	5
80667	Костромская область	Буйский район	Буй	г	29434	5343	58.28.54	041.31.59	58.48166667	41.53305556	34705000001	1	0	0.588273142	15.93024696	5546.936557	3.972533663	22.81727645	5539.044296	-2.668075223	19.54888356	5544.331807	0.130330885	20.23927712	5539.852467	2.538249042	14.56035073	5539.700794	1.724387105	19.31799608	5541.831035	-3.868418043	21.63486328	5541.577006	3.11329149	17.56856131	5544.100096	1.435641476	20.02770922	5542.557563	0.083529437	20.19359024	5532.857907	0.528274815	18.84623896	5537.391072	-2.996749616	18.70287486	5540.671709	-1.970512411	12.84420573	5538.375839	2.647626999	19.38363577	5538.419408	6.41676681	21.97777058	5532.896803	0.5438692	18.77251649	5542.862434	4.479214075	18.99803635	5540.056862	2.875744458	18.55746837	5539.677342	1.338250023	20.33999167	5534.273888	-6.10290069	20.22934374	5540.3068	-1.711156842	20.36803598	5540.258289	2.416198252	21.59925374	5540.509655	3	4	5	5	5	5	4	5	5	5	5	5	5	4	4	4	5	4	3	4	5	5
